"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1203",611.874557528517,-1.49772410776059,0.472284271971879,-3.17123435321548,0.0015179263026161,0.00761490451253269
"g652",106.105790575054,-1.39615945194445,0.44031996990892,-3.17078385573393,0.001520282176749,0.00761490451253269
"g1492",723.477686871744,-0.879107565190349,0.277350294009606,-3.16966516415483,0.00152614694194183,0.00762173089294252
"g1187",357.565214716787,-1.30671817420796,0.412891246512279,-3.16479989645191,0.00155189640111009,0.00772753119729232
"g386",89.1184024753782,1.80503700887835,0.572483421182665,3.15299437868334,0.00161604918790549,0.00802337617338417
"g357",1713.88167429813,1.80306258133283,0.572146805789155,3.15139849264016,0.00162490631791205,0.00804376139247106
"g1004",367.811849269473,0.939087888613423,0.298146533711603,3.14975283100826,0.00163408647158379,0.00806562214691355
"g263",552.172905731469,0.852587844979763,0.270978003981415,3.14633598466626,0.00165329961249308,0.00813673326729879
"g1635",2381.80700784542,1.30746986378594,0.415910437763507,3.14363320818938,0.00166864449676111,0.00816270291899963
"g1707",13.016364870337,3.10054922517111,0.986480142332769,3.14304271532433,0.00167201438492539,0.00816270291899963
"g139",176.225165466234,1.18880754718146,0.378256230503294,3.1428630946797,0.001673040704603,0.00816270291899963
"g1013",101.608989886676,1.75046467630769,0.557970936015308,3.13719687410325,0.00170571549868674,0.00829820787148462
"g1758",101.9149417666,-1.43799393894059,0.460356604843615,-3.12365223787565,0.00178621434535777,0.00865425636372288
"g1038",199.089130920017,-1.17458477380251,0.376087005951881,-3.12317297650213,0.00178912565109451,0.00865425636372288
"g27",1723.47893286183,-2.4109523358069,0.773650234039578,-3.11633375100041,0.00183114898004942,0.00883229408325833
